id,name,care_level,care_level_ko,sido,sigungu,address,phone,homepage,hours_24h,weekday_hours,weekend_hours,departments,has_homepage,place_search_url,daum_map_url
nat_78ceb8aacf83,고운동물의료센터,secondary,2차 의료센터,서울특별시,송파구,"서울특별시 송파구 거마로 56 (거여동, 송파시그니처롯데캐슬)",02-6958-8575,https://blog.naver.com/rosyamc,no,10:00–21:30,토 10:00–21:30 · 일 10:00–19:00,내과|외과|영상|응급,True,https://search.naver.com/search.naver?query=%EA%B3%A0%EC%9A%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%86%A1%ED%8C%8C%EA%B5%AC,https://map.kakao.com/?q=%EA%B3%A0%EC%9A%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_2d41f7adfe7c,애견동물병원,neighborhood,일반 동네병원,경기도,안산시,경기도 안산시 상록구 용신로 168 (사동),,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%95%A0%EA%B2%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%95%A0%EA%B2%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_42716876205a,그랜드월드,neighborhood,일반 동네병원,인천광역시,계양구,인천광역시 계양구 장제로 822 (계산동),,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EA%B7%B8%EB%9E%9C%EB%93%9C%EC%9B%94%EB%93%9C+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EA%B7%B8%EB%9E%9C%EB%93%9C%EC%9B%94%EB%93%9C+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_704e8bb8bbcd,아침동물병원,neighborhood,일반 동네병원,경기도,용인시,경기도 용인시 수지구 성복2로 238 (성복동),0507-1416-5624,https://www.instagram.com/morningamc5575,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%95%84%EC%B9%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%95%84%EC%B9%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_c6ba05753d97,동물병원 누리에뜰,neighborhood,일반 동네병원,서울특별시,마포구,서울특별시 마포구 신촌로 248 (아현동),02-364-3517,http://nurietteul.co.kr/,no,10:00–19:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%88%84%EB%A6%AC%EC%97%90%EB%9C%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%88%84%EB%A6%AC%EC%97%90%EB%9C%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_bd2282b007f5,24시 파티마동물의료센터,secondary,2차 의료센터,대구광역시,동구,"대구광역시 동구 동대구로 590 (신암동, 동대구역화성파크드림아파트)",0507-1394-2475,https://24ftma.com,yes,00:00–24:00,,내과|외과|영상|응급,True,https://search.naver.com/search.naver?query=24%EC%8B%9C+%ED%8C%8C%ED%8B%B0%EB%A7%88%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8F%99%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%ED%8C%8C%ED%8B%B0%EB%A7%88%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_e447f9cc6cea,눈이튼튼동물병원,neighborhood,일반 동네병원,경기도,수원시,경기도 수원시 팔달구 권광로 208 (인계동),031-526-7333,https://blog.naver.com/stronget,no,10:00–19:00,토 10:00–19:00 · 일 10:00–19:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%88%88%EC%9D%B4%ED%8A%BC%ED%8A%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%88%88%EC%9D%B4%ED%8A%BC%ED%8A%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_3c8fb014b2ae,구민동물병원,neighborhood,일반 동네병원,서울특별시,강동구,서울특별시 강동구 양재대로127길 31 (천호동),0507-1437-1945,,no,11:00–18:50,토 11:00–16:30 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EA%B5%AC%EB%AF%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EA%B5%AC%EB%AF%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_0483b4643f03,내곁에동물병원,neighborhood,일반 동네병원,서울특별시,노원구,"서울특별시 노원구 덕릉로 753 (상계동, 노원 롯데캐슬 시그니처)",0507-1376-7599,https://blog.naver.com/withmeah,no,10:00–20:00,토 10:00–20:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%82%B4%EA%B3%81%EC%97%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%82%B4%EA%B3%81%EC%97%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_920384d1bec9,미소동물병원,neighborhood,일반 동네병원,대전,동구,대전 동구 계족로 10 일신빌딩 106호,042-272-3141,https://www.instagram.com/miso_vet/,no,10:00–19:30,토 10:00–18:30 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%AF%B8%EC%86%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84,https://map.kakao.com/?q=%EB%AF%B8%EC%86%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84
nat_4d22404bd035,엘에이엠씨,neighborhood,일반 동네병원,서울특별시,구로구,서울특별시 구로구 도림로 72 (구로동),02-839-7584,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%97%98%EC%97%90%EC%9D%B4%EC%97%A0%EC%94%A8+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%97%98%EC%97%90%EC%9D%B4%EC%97%A0%EC%94%A8+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_c0c217152fd9,보담동물의료센터,secondary,2차 의료센터,부산광역시,금정구,부산광역시 금정구 식물원로40번길 11 (장전동),051-953-2000,http://bodam-amc.com/,no,10:00–22:00,,내과|외과|영상|응급,True,https://search.naver.com/search.naver?query=%EB%B3%B4%EB%8B%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B8%88%EC%A0%95%EA%B5%AC,https://map.kakao.com/?q=%EB%B3%B4%EB%8B%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_c7292cfc19fc,닥터한동물병원,neighborhood,일반 동네병원,경기도,용인시,경기도 용인시 기흥구 구갈로 51 (구갈동),,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EB%8B%A5%ED%84%B0%ED%95%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%8B%A5%ED%84%B0%ED%95%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_bc80b3977039,동물병원 더 하임,neighborhood,일반 동네병원,경기도,성남시,경기도 성남시 수정구 수정로 273 (신흥동),0507-1470-7592,https://www.instagram.com/theheim_ah,no,09:30–21:30,토 09:00–18:00 · 일 09:00–18:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8D%94+%ED%95%98%EC%9E%84+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8D%94+%ED%95%98%EC%9E%84+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_182cddc3f25e,아람동물의료센터,secondary,2차 의료센터,인천광역시,서구,인천광역시 서구 발산로 6 (원당동),032-866-1111,https://blog.naver.com/aram24amc,no,10:00–22:00,토 10:00–22:00 · 일 10:00–22:00,내과|외과|영상|응급,True,https://search.naver.com/search.naver?query=%EC%95%84%EB%9E%8C%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%84%9C%EA%B5%AC,https://map.kakao.com/?q=%EC%95%84%EB%9E%8C%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_2044f878cf40,아이비동물병원,neighborhood,일반 동네병원,경기도,김포시,경기도 김포시 김포한강7로22번길 174-152 (마산동),0507-1441-7598,https://open.kakao.com/o/sWrk4Ozg,no,10:00–21:00,토 10:00–16:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%95%84%EC%9D%B4%EB%B9%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%95%84%EC%9D%B4%EB%B9%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_76a4e9e2ca68,청아동물병원,neighborhood,일반 동네병원,인천광역시,연수구,인천광역시 연수구 용담로118번길 11 (연수동),032-710-7217,,no,,토 09:30–19:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%B2%AD%EC%95%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%B2%AD%EC%95%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_acc106518ccd,조아동물병원,neighborhood,일반 동네병원,대구광역시,북구,대구광역시 북구 공항로 12-2 (복현동),053-286-7500,https://www.instagram.com/joa_animalhospital/,no,,토 09:00–13:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%A1%B0%EC%95%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%A1%B0%EC%95%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_c4ff22dc1bd6,더블유동물심장병원,neighborhood,일반 동네병원,인천,서구,"인천 서구 청라커낼로260번길 27 2층 212, 213호",0507-1410-8271,https://blog.naver.com/w24amc,no,10:30–19:00,토 휴무 · 일 10:30–19:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%8D%94%EB%B8%94%EC%9C%A0%EB%8F%99%EB%AC%BC%EC%8B%AC%EC%9E%A5%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C,https://map.kakao.com/?q=%EB%8D%94%EB%B8%94%EC%9C%A0%EB%8F%99%EB%AC%BC%EC%8B%AC%EC%9E%A5%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C
nat_444776f1a088,튼튼동물병원,neighborhood,일반 동네병원,경기도,김포시,경기도 김포시 김포한강11로 300 (운양동),031-985-3375,,no,09:30–18:30,토 09:30–16:30 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%ED%8A%BC%ED%8A%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%ED%8A%BC%ED%8A%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_6b3b3af9730b,펫사랑동물병원,neighborhood,일반 동네병원,서울특별시,양천구,서울특별시 양천구 목동동로 309 (목동),02-2062-7982,https://petlove.uriweb.kr/,no,10:30–19:30,토 10:30–19:30 · 일 12:00–18:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%ED%8E%AB%EC%82%AC%EB%9E%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%ED%8E%AB%EC%82%AC%EB%9E%91%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_8d7f5d9efdb8,부산동물병원제넷,neighborhood,일반 동네병원,부산광역시,사상구,부산광역시 사상구 가야대로 283 (주례동),0507-1380-2559,https://jennetph.co.kr,no,09:00–18:30,토 09:00–16:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%B6%80%EC%82%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%A0%9C%EB%84%B7+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%B6%80%EC%82%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%A0%9C%EB%84%B7+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_75e7e85fb856,새우리동물병원,neighborhood,일반 동네병원,인천광역시,남동구,인천광역시 남동구 백범로 260 (간석동),,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%83%88%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%83%88%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_2de5462dcf6e,올케어 동물의료센터,secondary,2차 의료센터,부산,부산진구,부산 부산진구 동평로 356 1층 올케어 동물의료센터,0507-1430-0059,https://blog.naver.com/allcareah,no,10:00–20:00,토 10:00–17:00 · 일 휴무,내과|외과|영상|응급,True,https://search.naver.com/search.naver?query=%EC%98%AC%EC%BC%80%EC%96%B4+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EC%A7%84%EA%B5%AC,https://map.kakao.com/?q=%EC%98%AC%EC%BC%80%EC%96%B4+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0
nat_0a1a08f832e3,탕정동물의료센터,secondary,2차 의료센터,충남,아산시,"충남 아산시 탕정면 매곡한들1길 11 2층 202,203호",0507-1497-7582,https://www.instagram.com/tnj_animal_center/,no,09:30–20:30,토 09:30–16:30 · 일 09:30–16:30,내과|외과|영상|응급,True,https://search.naver.com/search.naver?query=%ED%83%95%EC%A0%95%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%95%84%EC%82%B0%EC%8B%9C,https://map.kakao.com/?q=%ED%83%95%EC%A0%95%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%B6%A9%EB%82%A8
nat_323721dc329a,마음담은동물병원,neighborhood,일반 동네병원,경기도,남양주시,경기도 남양주시 다산중앙로82번안길 28 (다산동),031-556-7588,https://www.instagram.com/maeumdameun_ah,no,09:00–18:30,토 09:00–18:30 · 일 09:00–13:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%A7%88%EC%9D%8C%EB%8B%B4%EC%9D%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A7%88%EC%9D%8C%EB%8B%B4%EC%9D%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_dcc9d56f59a6,글로벌꿀벌동물병원,neighborhood,일반 동네병원,광주,북구,광주 북구 서암대로 188 진선빌딩 2층,0507-1390-5015,,no,10:00–16:00,토 휴무 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EA%B8%80%EB%A1%9C%EB%B2%8C%EA%BF%80%EB%B2%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC,https://map.kakao.com/?q=%EA%B8%80%EB%A1%9C%EB%B2%8C%EA%BF%80%EB%B2%8C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC
nat_1325434aaa5e,강원대동물병원응급의료센터,neighborhood,일반 동네병원,강원,춘천시,강원 춘천시 강원대학길 1 동물병원 1층 응급의료센터,0507-1323-8206,,unknown,,,일반진료|예방접종|응급,False,https://search.naver.com/search.naver?query=%EA%B0%95%EC%9B%90%EB%8C%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%9D%91%EA%B8%89%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B0%95%EC%9B%90,https://map.kakao.com/?q=%EA%B0%95%EC%9B%90%EB%8C%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%EC%9D%91%EA%B8%89%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B0%95%EC%9B%90
nat_89bf21cda0ac,강남동물병원,neighborhood,일반 동네병원,경기도,양평군,경기도 양평군 서종면 북한강로 767,0507-1352-8375,https://blog.naver.com/nakhoon2,no,09:30–20:00,토 09:30–20:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EA%B0%95%EB%82%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EA%B0%95%EB%82%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_14534e4ba953,안산센트럴동물병원,neighborhood,일반 동네병원,경기도,안산시,경기도 안산시 단원구 중앙대로 899 (고잔동),031-439-7582,https://www.instagram.com/central_amc/,yes,00:00–24:00,,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%95%88%EC%82%B0%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%95%88%EC%82%B0%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_1d8df8ebf9de,김포동물병원 치료해주오,neighborhood,일반 동네병원,경기도,김포시,경기도 김포시 김포한강4로212번길 16 (장기동),0507-1318-7544,https://juohospital.imweb.me/,no,,토 10:00–18:00 · 일 10:00–18:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EA%B9%80%ED%8F%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B9%98%EB%A3%8C%ED%95%B4%EC%A3%BC%EC%98%A4+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EA%B9%80%ED%8F%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B9%98%EB%A3%8C%ED%95%B4%EC%A3%BC%EC%98%A4+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_3f8273207d93,평리동물병원,neighborhood,일반 동네병원,대구광역시,서구,대구광역시 서구 서대구로 189 (평리동),053-552-0075,,no,09:30–19:00,토 09:30–13:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%ED%8F%89%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%8F%89%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_a617bfc43984,동편동물혈액검진센터,neighborhood,일반 동네병원,서울특별시,서초구,서울특별시 서초구 동작대로 20 (방배동),0507-1337-8661,http://pf.kakao.com/_evBBxj,no,,토 휴무 · 일 10:00–14:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%8F%99%ED%8E%B8%EB%8F%99%EB%AC%BC%ED%98%88%EC%95%A1%EA%B2%80%EC%A7%84%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%8F%99%ED%8E%B8%EB%8F%99%EB%AC%BC%ED%98%88%EC%95%A1%EA%B2%80%EC%A7%84%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_cdf144baa04d,미유펫동물병원,neighborhood,일반 동네병원,광주광역시,서구,광주광역시 서구 마륵복개로 154 (쌍촌동),0507-1338-1393,https://meyoupet-gwangju.co.kr/,no,10:00–19:00,토 10:00–17:00 · 일 10:00–17:00,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%AF%B8%EC%9C%A0%ED%8E%AB%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%AF%B8%EC%9C%A0%ED%8E%AB%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_7ef9f4e073e2,뉴로동물암센터,neighborhood,일반 동네병원,부산광역시,연제구,부산광역시 연제구 중앙대로 1084 (연산동),051-711-8251,https://www.instagram.com/neuroacc,no,10:00–18:00,토 휴무 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EB%89%B4%EB%A1%9C%EB%8F%99%EB%AC%BC%EC%95%94%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%89%B4%EB%A1%9C%EB%8F%99%EB%AC%BC%EC%95%94%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_6b79666740af,수색동물병원,neighborhood,일반 동네병원,서울특별시,은평구,서울특별시 은평구 수색로 322-3 (수색동),02-304-7772,https://blog.naver.com/susaekah,no,09:30–19:30,토 09:30–19:30 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%88%98%EC%83%89%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EC%88%98%EC%83%89%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_e53d841bbce7,정원동물병원,neighborhood,일반 동네병원,부산광역시,부산진구,"부산광역시 부산진구 성지로74번길 34-9 (초읍동, 한신주택)",051-934-7575,https://blog.naver.com/jwah23,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,True,https://search.naver.com/search.naver?query=%EC%A0%95%EC%9B%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EC%A0%95%EC%9B%90%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_a55af9214cdf,경기동물병원,neighborhood,일반 동네병원,경기도,평택시,경기도 평택시 서정역로58번길 30 (서정동),031-666-6501,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EA%B2%BD%EA%B8%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EA%B2%BD%EA%B8%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_756061e0566e,성동동물병원,neighborhood,일반 동네병원,경기도,평택시,경기도 평택시 송탄로 202 (서정동),031-611-5737,,unknown,,,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EC%84%B1%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EC%84%B1%EB%8F%99%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_559d46a5381d,반려동물병원,neighborhood,일반 동네병원,경기도,파주시,경기도 파주시 조리읍 내산길 9,0507-1426-7582,,no,10:00–19:00,토 10:00–16:00 · 일 휴무,일반진료|예방접종,False,https://search.naver.com/search.naver?query=%EB%B0%98%EB%A0%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%B0%98%EB%A0%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
